,0
112,C(C(C(F)(F)Cl)F)(Cl)F
113,C(C(C(F)(F)Cl)F)F
114,C(C(C(F)(F)Cl)F)Cl
115,C(C(C(F)(F)Cl)Cl)(F)F
116,C(C(C(F)(F)Cl)Cl)(Cl)Cl
117,C(C(C(F)(F)Cl)Cl)(Cl)F
118,C(C(C(F)(F)Cl)Cl)F
119,C(C(C(F)(F)Cl)Cl)Cl
120,C(C(C(F)(Cl)Cl)(F)F)(F)F
121,C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl
122,C(C(C(F)(Cl)Cl)(F)F)(Cl)F
123,C(C(C(F)(Cl)Cl)(F)F)F
124,C(C(C(F)(Cl)Cl)(F)F)Cl
125,C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F
126,C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl
127,C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F
128,C(C(C(F)(Cl)Cl)(Cl)Cl)F
129,C(C(C(F)(Cl)Cl)(Cl)Cl)Cl
130,C(C(C(F)(Cl)Cl)(Cl)F)(F)F
131,C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl
132,C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F
133,C(C(C(F)(Cl)Cl)(Cl)F)F
134,C(C(C(F)(Cl)Cl)(Cl)F)Cl
135,C(C(C(F)(Cl)Cl)F)(F)F
136,C(C(C(F)(Cl)Cl)F)(Cl)Cl
137,C(C(C(F)(Cl)Cl)F)(Cl)F
138,C(C(C(F)(Cl)Cl)F)F
139,C(C(C(F)(Cl)Cl)F)Cl
140,C(C(C(F)(Cl)Cl)Cl)(F)F
141,C(C(C(F)(Cl)Cl)Cl)(Cl)Cl
142,C(C(C(F)(Cl)Cl)Cl)(Cl)F
143,C(C(C(F)(Cl)Cl)Cl)F
144,C(C(C(F)(Cl)Cl)Cl)Cl
145,C(C(C(F)F)(F)F)(F)F
146,C(C(C(F)F)(F)F)(Cl)Cl
147,C(C(C(F)F)(F)F)(Cl)F
148,C(C(C(F)F)(F)F)F
149,C(C(C(F)F)(F)F)Cl
150,C(C(C(F)F)(Cl)Cl)(F)F
151,C(C(C(F)F)(Cl)Cl)(Cl)Cl
152,C(C(C(F)F)(Cl)Cl)(Cl)F
153,C(C(C(F)F)(Cl)Cl)F
154,C(C(C(F)F)(Cl)Cl)Cl
155,C(C(C(F)F)(Cl)F)(F)F
156,C(C(C(F)F)(Cl)F)(Cl)Cl
157,C(C(C(F)F)(Cl)F)(Cl)F
158,C(C(C(F)F)(Cl)F)F
159,C(C(C(F)F)(Cl)F)Cl
160,C(C(C(F)F)F)(F)F
161,C(C(C(F)F)F)(Cl)Cl
162,C(C(C(F)F)F)(Cl)F
163,C(C(C(F)F)F)F
164,C(C(C(F)F)F)Cl
165,C(C(C(F)F)Cl)(F)F
166,C(C(C(F)F)Cl)(Cl)Cl
167,C(C(C(F)F)Cl)(Cl)F
168,C(C(C(F)F)Cl)F
169,C(C(C(F)F)Cl)Cl
170,C(C(C(Cl)Cl)(F)F)(F)F
171,C(C(C(Cl)Cl)(F)F)(Cl)Cl
172,C(C(C(Cl)Cl)(F)F)(Cl)F
173,C(C(C(Cl)Cl)(F)F)F
174,C(C(C(Cl)Cl)(F)F)Cl
175,C(C(C(Cl)Cl)(Cl)Cl)(F)F
176,C(C(C(Cl)Cl)(Cl)Cl)(Cl)Cl
177,C(C(C(Cl)Cl)(Cl)Cl)(Cl)F
178,C(C(C(Cl)Cl)(Cl)Cl)F
179,C(C(C(Cl)Cl)(Cl)Cl)Cl
180,C(C(C(Cl)Cl)(Cl)F)(F)F
181,C(C(C(Cl)Cl)(Cl)F)(Cl)Cl
182,C(C(C(Cl)Cl)(Cl)F)(Cl)F
183,C(C(C(Cl)Cl)(Cl)F)F
184,C(C(C(Cl)Cl)(Cl)F)Cl
185,C(C(C(Cl)Cl)F)(F)F
186,C(C(C(Cl)Cl)F)(Cl)Cl
187,C(C(C(Cl)Cl)F)(Cl)F
188,C(C(C(Cl)Cl)F)F
189,C(C(C(Cl)Cl)F)Cl
190,C(C(C(Cl)Cl)Cl)(F)F
191,C(C(C(Cl)Cl)Cl)(Cl)Cl
192,C(C(C(Cl)Cl)Cl)(Cl)F
193,C(C(C(Cl)Cl)Cl)F
194,C(C(C(Cl)Cl)Cl)Cl
195,C(C(C(Cl)F)(F)F)(F)F
196,C(C(C(Cl)F)(F)F)(Cl)Cl
197,C(C(C(Cl)F)(F)F)(Cl)F
198,C(C(C(Cl)F)(F)F)F
199,C(C(C(Cl)F)(F)F)Cl
200,C(C(C(Cl)F)(Cl)Cl)(F)F
201,C(C(C(Cl)F)(Cl)Cl)(Cl)Cl
202,C(C(C(Cl)F)(Cl)Cl)(Cl)F
203,C(C(C(Cl)F)(Cl)Cl)F
204,C(C(C(Cl)F)(Cl)Cl)Cl
205,C(C(C(Cl)F)(Cl)F)(F)F
206,C(C(C(Cl)F)(Cl)F)(Cl)Cl
207,C(C(C(Cl)F)(Cl)F)(Cl)F
208,C(C(C(Cl)F)(Cl)F)F
209,C(C(C(Cl)F)(Cl)F)Cl
210,C(C(C(Cl)F)F)(F)F
211,C(C(C(Cl)F)F)(Cl)Cl
212,C(C(C(Cl)F)F)(Cl)F
213,C(C(C(Cl)F)F)F
214,C(C(C(Cl)F)F)Cl
215,C(C(C(Cl)F)Cl)(F)F
216,C(C(C(Cl)F)Cl)(Cl)Cl
217,C(C(C(Cl)F)Cl)(Cl)F
218,C(C(C(Cl)F)Cl)F
219,C(C(C(Cl)F)Cl)Cl
220,C(C(CF)(F)F)(F)F
221,C(C(CF)(F)F)(Cl)Cl
222,C(C(CF)(F)F)(Cl)F
223,C(C(CF)(F)F)F
224,C(C(CF)(F)F)Cl
225,C(C(CF)(Cl)Cl)(F)F
226,C(C(CF)(Cl)Cl)(Cl)Cl
227,C(C(CF)(Cl)Cl)(Cl)F
228,C(C(CF)(Cl)Cl)F
229,C(C(CF)(Cl)Cl)Cl
230,C(C(CF)(Cl)F)(F)F
231,C(C(CF)(Cl)F)(Cl)Cl
232,C(C(CF)(Cl)F)(Cl)F
233,C(C(CF)(Cl)F)F
234,C(C(CF)(Cl)F)Cl
235,C(C(CF)F)(F)F
236,C(C(CF)F)(Cl)Cl
237,C(C(CF)F)(Cl)F
238,C(C(CF)F)F
239,C(C(CF)F)Cl
240,C(C(CF)Cl)(F)F
241,C(C(CF)Cl)(Cl)Cl
242,C(C(CF)Cl)(Cl)F
243,C(C(CF)Cl)F
244,C(C(CF)Cl)Cl
245,C(C(CCl)(F)F)(F)F
246,C(C(CCl)(F)F)(Cl)Cl
247,C(C(CCl)(F)F)(Cl)F
248,C(C(CCl)(F)F)F
249,C(C(CCl)(F)F)Cl
250,C(C(CCl)(Cl)Cl)(F)F
251,C(C(CCl)(Cl)Cl)(Cl)Cl
252,C(C(CCl)(Cl)Cl)(Cl)F
253,C(C(CCl)(Cl)Cl)F
254,C(C(CCl)(Cl)Cl)Cl
255,C(C(CCl)(Cl)F)(F)F
256,C(C(CCl)(Cl)F)(Cl)Cl
257,C(C(CCl)(Cl)F)(Cl)F
258,C(C(CCl)(Cl)F)F
259,C(C(CCl)(Cl)F)Cl
260,C(C(CCl)F)(F)F
261,C(C(CCl)F)(Cl)Cl
262,C(C(CCl)F)(Cl)F
263,C(C(CCl)F)F
264,C(C(CCl)F)Cl
265,C(C(CCl)Cl)(F)F
266,C(C(CCl)Cl)(Cl)Cl
267,C(C(CCl)Cl)(Cl)F
268,C(C(CCl)Cl)F
269,C(C(CCl)Cl)Cl
270,C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
271,C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)Cl
272,C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F
273,C(C(C(C(F)(F)F)(F)F)(F)F)F
274,C(C(C(C(F)(F)F)(F)F)(F)F)Cl
275,C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(F)F
276,C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(Cl)Cl
277,C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(Cl)F
278,C(C(C(C(F)(F)F)(F)F)(Cl)Cl)F
279,C(C(C(C(F)(F)F)(F)F)(Cl)Cl)Cl
280,C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F
281,C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl
282,C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F
283,C(C(C(C(F)(F)F)(F)F)(Cl)F)F
284,C(C(C(C(F)(F)F)(F)F)(Cl)F)Cl
285,C(C(C(C(F)(F)F)(F)F)F)(F)F
286,C(C(C(C(F)(F)F)(F)F)F)(Cl)Cl
287,C(C(C(C(F)(F)F)(F)F)F)(Cl)F
288,C(C(C(C(F)(F)F)(F)F)F)F
289,C(C(C(C(F)(F)F)(F)F)F)Cl
290,C(C(C(C(F)(F)F)(F)F)Cl)(F)F
291,C(C(C(C(F)(F)F)(F)F)Cl)(Cl)Cl
292,C(C(C(C(F)(F)F)(F)F)Cl)(Cl)F
293,C(C(C(C(F)(F)F)(F)F)Cl)F
294,C(C(C(C(F)(F)F)(F)F)Cl)Cl
295,C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(F)F
296,C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)Cl
297,C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F
298,C(C(C(C(F)(F)F)(Cl)Cl)(F)F)F
299,C(C(C(C(F)(F)F)(Cl)Cl)(F)F)Cl
300,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(F)F
301,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl
302,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F
303,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)F
304,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)Cl
305,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F
306,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl
307,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)F
308,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)F
309,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)Cl
310,C(C(C(C(F)(F)F)(Cl)Cl)F)(F)F
311,C(C(C(C(F)(F)F)(Cl)Cl)F)(Cl)Cl
312,C(C(C(C(F)(F)F)(Cl)Cl)F)(Cl)F
313,C(C(C(C(F)(F)F)(Cl)Cl)F)F
314,C(C(C(C(F)(F)F)(Cl)Cl)F)Cl
315,C(C(C(C(F)(F)F)(Cl)Cl)Cl)(F)F
316,C(C(C(C(F)(F)F)(Cl)Cl)Cl)(Cl)Cl
317,C(C(C(C(F)(F)F)(Cl)Cl)Cl)(Cl)F
318,C(C(C(C(F)(F)F)(Cl)Cl)Cl)F
319,C(C(C(C(F)(F)F)(Cl)Cl)Cl)Cl
320,C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F
321,C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)Cl
322,C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)F
323,C(C(C(C(F)(F)F)(Cl)F)(F)F)F
324,C(C(C(C(F)(F)F)(Cl)F)(F)F)Cl
325,C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(F)F
326,C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl
327,C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(Cl)F
328,C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)F
329,C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)Cl
330,C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F
331,C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)Cl
332,C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F
333,C(C(C(C(F)(F)F)(Cl)F)(Cl)F)F
334,C(C(C(C(F)(F)F)(Cl)F)(Cl)F)Cl
335,C(C(C(C(F)(F)F)(Cl)F)F)(F)F
336,C(C(C(C(F)(F)F)(Cl)F)F)(Cl)Cl
337,C(C(C(C(F)(F)F)(Cl)F)F)(Cl)F
338,C(C(C(C(F)(F)F)(Cl)F)F)F
339,C(C(C(C(F)(F)F)(Cl)F)F)Cl
340,C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F
341,C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl
342,C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F
343,C(C(C(C(F)(F)F)(Cl)F)Cl)F
344,C(C(C(C(F)(F)F)(Cl)F)Cl)Cl
345,C(C(C(C(F)(F)F)F)(F)F)(F)F
346,C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl
347,C(C(C(C(F)(F)F)F)(F)F)(Cl)F
348,C(C(C(C(F)(F)F)F)(F)F)F
349,C(C(C(C(F)(F)F)F)(F)F)Cl
350,C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F
351,C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl
352,C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)F
353,C(C(C(C(F)(F)F)F)(Cl)Cl)F
354,C(C(C(C(F)(F)F)F)(Cl)Cl)Cl
355,C(C(C(C(F)(F)F)F)(Cl)F)(F)F
356,C(C(C(C(F)(F)F)F)(Cl)F)(Cl)Cl
357,C(C(C(C(F)(F)F)F)(Cl)F)(Cl)F
358,C(C(C(C(F)(F)F)F)(Cl)F)F
359,C(C(C(C(F)(F)F)F)(Cl)F)Cl
360,C(C(C(C(F)(F)F)F)F)(F)F
361,C(C(C(C(F)(F)F)F)F)(Cl)Cl
362,C(C(C(C(F)(F)F)F)F)(Cl)F
363,C(C(C(C(F)(F)F)F)F)F
364,C(C(C(C(F)(F)F)F)F)Cl
365,C(C(C(C(F)(F)F)F)Cl)(F)F
366,C(C(C(C(F)(F)F)F)Cl)(Cl)Cl
367,C(C(C(C(F)(F)F)F)Cl)(Cl)F
368,C(C(C(C(F)(F)F)F)Cl)F
369,C(C(C(C(F)(F)F)F)Cl)Cl
370,C(C(C(C(F)(F)F)Cl)(F)F)(F)F
371,C(C(C(C(F)(F)F)Cl)(F)F)(Cl)Cl
372,C(C(C(C(F)(F)F)Cl)(F)F)(Cl)F
373,C(C(C(C(F)(F)F)Cl)(F)F)F
374,C(C(C(C(F)(F)F)Cl)(F)F)Cl
375,C(C(C(C(F)(F)F)Cl)(Cl)Cl)(F)F
376,C(C(C(C(F)(F)F)Cl)(Cl)Cl)(Cl)Cl
377,C(C(C(C(F)(F)F)Cl)(Cl)Cl)(Cl)F
378,C(C(C(C(F)(F)F)Cl)(Cl)Cl)F
379,C(C(C(C(F)(F)F)Cl)(Cl)Cl)Cl
380,C(C(C(C(F)(F)F)Cl)(Cl)F)(F)F
381,C(C(C(C(F)(F)F)Cl)(Cl)F)(Cl)Cl
382,C(C(C(C(F)(F)F)Cl)(Cl)F)(Cl)F
383,C(C(C(C(F)(F)F)Cl)(Cl)F)F
384,C(C(C(C(F)(F)F)Cl)(Cl)F)Cl
385,C(C(C(C(F)(F)F)Cl)F)(F)F
386,C(C(C(C(F)(F)F)Cl)F)(Cl)Cl
387,C(C(C(C(F)(F)F)Cl)F)(Cl)F
388,C(C(C(C(F)(F)F)Cl)F)F
389,C(C(C(C(F)(F)F)Cl)F)Cl
390,C(C(C(C(F)(F)F)Cl)Cl)(F)F
391,C(C(C(C(F)(F)F)Cl)Cl)(Cl)Cl
392,C(C(C(C(F)(F)F)Cl)Cl)(Cl)F
393,C(C(C(C(F)(F)F)Cl)Cl)F
394,C(C(C(C(F)(F)F)Cl)Cl)Cl
395,C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(F)F
396,C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl
397,C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)F
398,C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)F
399,C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)Cl
400,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F
401,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl
402,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F
403,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)F
404,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)Cl
405,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F
406,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl
407,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F
408,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)F
409,C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)Cl
410,C(C(C(C(Cl)(Cl)Cl)(F)F)F)(F)F
411,C(C(C(C(Cl)(Cl)Cl)(F)F)F)(Cl)Cl
412,C(C(C(C(Cl)(Cl)Cl)(F)F)F)(Cl)F
413,C(C(C(C(Cl)(Cl)Cl)(F)F)F)F
414,C(C(C(C(Cl)(Cl)Cl)(F)F)F)Cl
415,C(C(C(C(Cl)(Cl)Cl)(F)F)Cl)(F)F
416,C(C(C(C(Cl)(Cl)Cl)(F)F)Cl)(Cl)Cl
417,C(C(C(C(Cl)(Cl)Cl)(F)F)Cl)(Cl)F
418,C(C(C(C(Cl)(Cl)Cl)(F)F)Cl)F
419,C(C(C(C(Cl)(Cl)Cl)(F)F)Cl)Cl
420,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F
421,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl
422,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F
423,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)F
424,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)Cl
425,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F
426,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl
427,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F
428,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)F
429,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)Cl
430,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F
431,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl
432,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F
433,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)F
434,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)F)Cl
435,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)F)(F)F
436,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)F)(Cl)Cl
437,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)F)(Cl)F
438,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)F)F
439,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)F)Cl
440,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)Cl)(F)F
441,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)Cl)(Cl)Cl
442,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)Cl)(Cl)F
443,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)Cl)F
444,C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)Cl)Cl
445,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(F)F
446,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl
447,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F
448,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)F
449,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)Cl
450,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F
451,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl
452,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F
453,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)F
454,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)Cl
455,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F
456,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl
457,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F
458,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)F
459,C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)Cl
460,C(C(C(C(Cl)(Cl)Cl)(Cl)F)F)(F)F
461,C(C(C(C(Cl)(Cl)Cl)(Cl)F)F)(Cl)Cl
462,C(C(C(C(Cl)(Cl)Cl)(Cl)F)F)(Cl)F
463,C(C(C(C(Cl)(Cl)Cl)(Cl)F)F)F
464,C(C(C(C(Cl)(Cl)Cl)(Cl)F)F)Cl
465,C(C(C(C(Cl)(Cl)Cl)(Cl)F)Cl)(F)F
466,C(C(C(C(Cl)(Cl)Cl)(Cl)F)Cl)(Cl)Cl
467,C(C(C(C(Cl)(Cl)Cl)(Cl)F)Cl)(Cl)F
468,C(C(C(C(Cl)(Cl)Cl)(Cl)F)Cl)F
469,C(C(C(C(Cl)(Cl)Cl)(Cl)F)Cl)Cl
470,C(C(C(C(Cl)(Cl)Cl)F)(F)F)(F)F
471,C(C(C(C(Cl)(Cl)Cl)F)(F)F)(Cl)Cl
472,C(C(C(C(Cl)(Cl)Cl)F)(F)F)(Cl)F
473,C(C(C(C(Cl)(Cl)Cl)F)(F)F)F
474,C(C(C(C(Cl)(Cl)Cl)F)(F)F)Cl
